oftic,TICKER,CUSIP,CNAME,STATPERS,MEASURE,FPI,MEANEST,STDEV,FPEDATS,ACTUAL,ANNDATS_ACT
PEP,PEP,71344810,PEPSICO INC,2006-10-19,EPS,6,0.72,0.01,2006-12-31,0.72,2007-02-08
PEP,PEP,71344810,PEPSICO INC,2006-11-16,EPS,6,0.72,0.01,2006-12-31,0.72,2007-02-08
PEP,PEP,71344810,PEPSICO INC,2006-12-14,EPS,6,0.72,0.01,2006-12-31,0.72,2007-02-08
PEP,PEP,71344810,PEPSICO INC,2007-01-18,EPS,6,0.72,0,2006-12-31,0.72,2007-02-08
PEP,PEP,71344810,PEPSICO INC,2007-02-15,EPS,6,0.65,0.02,2007-03-31,0.65,2007-04-25
PEP,PEP,71344810,PEPSICO INC,2007-03-15,EPS,6,0.65,0.02,2007-03-31,0.65,2007-04-25
PEP,PEP,71344810,PEPSICO INC,2007-04-19,EPS,6,0.61,0.01,2007-03-31,0.65,2007-04-25
PEP,PEP,71344810,PEPSICO INC,2007-05-17,EPS,6,0.89,0.01,2007-06-30,0.94,2007-07-24
PEP,PEP,71344810,PEPSICO INC,2007-06-14,EPS,6,0.89,0.01,2007-06-30,0.94,2007-07-24
PEP,PEP,71344810,PEPSICO INC,2007-07-19,EPS,6,0.89,0.01,2007-06-30,0.94,2007-07-24
PEP,PEP,71344810,PEPSICO INC,2007-08-16,EPS,6,0.96,0.01,2007-09-30,0.99,2007-10-11
PEP,PEP,71344810,PEPSICO INC,2007-09-20,EPS,6,0.96,0.01,2007-09-30,0.99,2007-10-11
PEP,PEP,71344810,PEPSICO INC,2007-10-18,EPS,6,0.8,0.01,2007-12-31,0.8,2008-02-07
PEP,PEP,71344810,PEPSICO INC,2007-11-15,EPS,6,0.8,0.01,2007-12-31,0.8,2008-02-07
PEP,PEP,71344810,PEPSICO INC,2007-12-20,EPS,6,0.8,0.01,2007-12-31,0.8,2008-02-07
PEP,PEP,71344810,PEPSICO INC,2008-01-17,EPS,6,0.8,0.01,2007-12-31,0.8,2008-02-07
PEP,PEP,71344810,PEPSICO INC,2008-02-14,EPS,6,0.7,0.01,2008-03-31,0.7,2008-04-24
PEP,PEP,71344810,PEPSICO INC,2008-03-20,EPS,6,0.7,0.01,2008-03-31,0.7,2008-04-24
PEP,PEP,71344810,PEPSICO INC,2008-04-17,EPS,6,0.7,0.01,2008-03-31,0.7,2008-04-24
PEP,PEP,71344810,PEPSICO INC,2008-05-15,EPS,6,1.02,0.01,2008-06-30,1.03,2008-07-23
PEP,PEP,71344810,PEPSICO INC,2008-06-19,EPS,6,1.02,0.01,2008-06-30,1.03,2008-07-23
PEP,PEP,71344810,PEPSICO INC,2008-07-17,EPS,6,1.02,0.01,2008-06-30,1.03,2008-07-23
PEP,PEP,71344810,PEPSICO INC,2008-08-14,EPS,6,1.08,0.02,2008-09-30,1.06,2008-10-14
PEP,PEP,71344810,PEPSICO INC,2008-09-18,EPS,6,1.08,0.02,2008-09-30,1.06,2008-10-14
PEP,PEP,71344810,PEPSICO INC,2008-10-16,EPS,6,0.89,0.02,2008-12-31,0.88,2009-02-13
PEP,PEP,71344810,PEPSICO INC,2008-11-20,EPS,6,0.88,0.02,2008-12-31,0.88,2009-02-13
PEP,PEP,71344810,PEPSICO INC,2008-12-18,EPS,6,0.87,0.01,2008-12-31,0.88,2009-02-13
PEP,PEP,71344810,PEPSICO INC,2009-01-15,EPS,6,0.87,0.01,2008-12-31,0.88,2009-02-13
PEP,PEP,71344810,PEPSICO INC,2009-02-19,EPS,6,0.67,0.02,2009-03-31,0.71,2009-04-20
PEP,PEP,71344810,PEPSICO INC,2009-03-19,EPS,6,0.67,0.02,2009-03-31,0.71,2009-04-20
PEP,PEP,71344810,PEPSICO INC,2009-04-16,EPS,6,0.67,0.01,2009-03-31,0.71,2009-04-20
PEP,PEP,71344810,PEPSICO INC,2009-05-14,EPS,6,0.99,0.02,2009-06-30,1.02,2009-07-22
PEP,PEP,71344810,PEPSICO INC,2009-06-18,EPS,6,0.99,0.02,2009-06-30,1.02,2009-07-22
PEP,PEP,71344810,PEPSICO INC,2009-07-16,EPS,6,1,0.02,2009-06-30,1.02,2009-07-22
PEP,PEP,71344810,PEPSICO INC,2009-08-20,EPS,6,1.02,0.02,2009-09-30,1.08,2009-10-08
PEP,PEP,71344810,PEPSICO INC,2009-09-17,EPS,6,1.02,0.02,2009-09-30,1.08,2009-10-08
PEP,PEP,71344810,PEPSICO INC,2009-10-15,EPS,6,0.95,0.02,2009-12-31,0.9,2010-02-11
PEP,PEP,71344810,PEPSICO INC,2009-11-19,EPS,6,0.95,0.02,2009-12-31,0.9,2010-02-11
PEP,PEP,71344810,PEPSICO INC,2009-12-17,EPS,6,0.91,0.04,2009-12-31,0.9,2010-02-11
PEP,PEP,71344810,PEPSICO INC,2010-01-14,EPS,6,0.91,0.04,2009-12-31,0.9,2010-02-11
PEP,PEP,71344810,PEPSICO INC,2010-02-18,EPS,6,0.76,0.03,2010-03-31,0.76,2010-04-22
PEP,PEP,71344810,PEPSICO INC,2010-03-18,EPS,6,0.75,0.02,2010-03-31,0.76,2010-04-22
PEP,PEP,71344810,PEPSICO INC,2010-04-15,EPS,6,0.75,0.01,2010-03-31,0.76,2010-04-22
PEP,PEP,71344810,PEPSICO INC,2010-05-20,EPS,6,1.08,0.01,2010-06-30,1.1,2010-07-20
PEP,PEP,71344810,PEPSICO INC,2010-06-17,EPS,6,1.08,0.01,2010-06-30,1.1,2010-07-20
PEP,PEP,71344810,PEPSICO INC,2010-07-15,EPS,6,1.08,0.01,2010-06-30,1.1,2010-07-20
PEP,PEP,71344810,PEPSICO INC,2010-08-19,EPS,6,1.22,0.02,2010-09-30,1.22,2010-10-07
PEP,PEP,71344810,PEPSICO INC,2010-09-16,EPS,6,1.22,0.02,2010-09-30,1.22,2010-10-07
PEP,PEP,71344810,PEPSICO INC,2010-10-14,EPS,6,1.04,0.02,2010-12-31,1.05,2011-02-10
PEP,PEP,71344810,PEPSICO INC,2010-11-18,EPS,6,1.04,0.02,2010-12-31,1.05,2011-02-10
PEP,PEP,71344810,PEPSICO INC,2010-12-16,EPS,6,1.04,0.02,2010-12-31,1.05,2011-02-10
PEP,PEP,71344810,PEPSICO INC,2011-01-20,EPS,6,1.04,0.02,2010-12-31,1.05,2011-02-10
PEP,PEP,71344810,PEPSICO INC,2011-02-17,EPS,6,0.76,0.05,2011-03-31,0.74,2011-04-28
PEP,PEP,71344810,PEPSICO INC,2011-03-17,EPS,6,0.74,0.02,2011-03-31,0.74,2011-04-28
PEP,PEP,71344810,PEPSICO INC,2011-04-14,EPS,6,0.73,0.02,2011-03-31,0.74,2011-04-28
PEP,PEP,71344810,PEPSICO INC,2011-05-19,EPS,6,1.2,0.02,2011-06-30,1.21,2011-07-21
PEP,PEP,71344810,PEPSICO INC,2011-06-16,EPS,6,1.21,0.02,2011-06-30,1.21,2011-07-21
PEP,PEP,71344810,PEPSICO INC,2011-07-14,EPS,6,1.21,0.02,2011-06-30,1.21,2011-07-21
PEP,PEP,71344810,PEPSICO INC,2011-08-18,EPS,6,1.31,0.02,2011-09-30,1.31,2011-10-12
PEP,PEP,71344810,PEPSICO INC,2011-09-15,EPS,6,1.3,0.02,2011-09-30,1.31,2011-10-12
PEP,PEP,71344810,PEPSICO INC,2011-10-20,EPS,6,1.14,0.04,2011-12-31,1.15,2012-02-09
PEP,PEP,71344810,PEPSICO INC,2011-11-17,EPS,6,1.14,0.03,2011-12-31,1.15,2012-02-09
PEP,PEP,71344810,PEPSICO INC,2011-12-15,EPS,6,1.13,0.03,2011-12-31,1.15,2012-02-09
PEP,PEP,71344810,PEPSICO INC,2012-01-19,EPS,6,1.13,0.03,2011-12-31,1.15,2012-02-09
PEP,PEP,71344810,PEPSICO INC,2012-02-16,EPS,6,0.66,0.02,2012-03-31,0.69,2012-04-26
