costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,conm,cusip,sic,fqtr,fyearq,rdq,atq,ceqq,cshoq,epspxq,ltq,niq,saleq,prclq
A,USD,STD,INDL,C,JNJ,2001-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2001,2001-10-16,37053.0000,23734.0000,3044.2710,0.5000,13319.0000,1529.0000,8058.0000,50.000000000000
A,USD,STD,INDL,C,JNJ,2001-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2001,2002-01-22,38488.0000,24233.0000,3047.2150,0.3600,14255.0000,1105.0000,8225.0000,53.050000000000
A,USD,STD,INDL,C,JNJ,2002-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2002,2002-04-16,38296.0000,23723.0000,3025.5620,0.6000,14573.0000,1834.0000,8743.0000,54.700000000000
A,USD,STD,INDL,C,JNJ,2017-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2017,2017-04-18,144918.0000,70341.0000,2694.9090,1.6300,74577.0000,4422.0000,17766.0000,110.760000000000
A,USD,STD,INDL,C,JNJ,2017-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2017,2017-07-18,152807.0000,71922.0000,2685.1900,1.4200,80885.0000,3827.0000,18839.0000,120.950000000000
A,USD,STD,INDL,C,JNJ,2017-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2017,2017-10-17,155658.0000,73979.0000,2684.9820,1.4000,81679.0000,3764.0000,19650.0000,129.050000000000
A,USD,STD,INDL,C,JNJ,2017-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2017,2018-01-23,157303.0000,60160.0000,2682.5250,-3.9900,97143.0000,-10713.0000,20195.0000,130.020000000000
A,USD,STD,INDL,C,JNJ,2019-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2019,2019-04-16,150027.0000,58955.0000,2655.6360,1.4100,91072.0000,3749.0000,20021.0000,125.000000000000
A,USD,STD,INDL,C,JNJ,2019-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2019,2019-07-16,155117.0000,60785.0000,2642.0650,2.1100,94332.0000,5607.0000,20562.0000,128.520000000000
A,USD,STD,INDL,C,JNJ,2019-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2019,2019-10-15,155521.0000,58210.0000,2630.9610,0.6700,97311.0000,1753.0000,20729.0000,126.340000000000
A,USD,STD,INDL,C,JNJ,2019-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2019,2020-01-22,157728.0000,59471.0000,2632.5070,1.5200,98257.0000,4010.0000,20747.0000,126.100000000000
A,USD,STD,INDL,C,JNJ,2023-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2023,2023-04-18,195969.0000,70869.0000,2598.3240,-0.1900,125100.0000,-68.0000,20894.0000,150.110000000000
A,USD,STD,INDL,C,JNJ,2023-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2023,2023-07-20,191686.0000,75149.0000,2598.1430,2.0700,115277.0000,5144.0000,21519.0000,153.150000000000
A,USD,STD,INDL,C,JNJ,2023-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2023,2023-10-17,166061.0000,71228.0000,2407.1780,1.7100,94833.0000,26028.0000,21351.0000,155.255000000000
A,USD,STD,INDL,C,JNJ,2023-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2023,2024-01-23,167558.0000,68774.0000,2407.0780,1.7100,98784.0000,4049.0000,21395.0000,144.950000000000
A,USD,STD,INDL,C,KMB,1999-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,1999,1999-04-21,11572.6000,3824.0000,531.8000,0.7000,7529.2000,374.6000,3125.2000,44.812500000000
A,USD,STD,INDL,C,KMB,2001-12-31,006435,KIMBERLY-CLARK CORP,494368103,2621,4,2001,2002-01-24,15007.6000,5646.9000,521.0100,0.6500,8512.9000,341.7000,3345.4000,52.060000000000
A,USD,STD,INDL,C,KMB,2002-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2002,2002-04-23,14995.9000,5737.4000,519.1000,0.8700,8405.5000,439.2000,3330.9000,57.050000000000
A,USD,STD,INDL,C,KMB,2002-06-30,006435,KIMBERLY-CLARK CORP,494368103,2621,2,2002,2002-07-23,15529.8000,5990.6000,517.2000,0.8200,8750.9000,424.6000,3408.9000,60.430000000000
A,USD,STD,INDL,C,KMB,2002-09-30,006435,KIMBERLY-CLARK CORP,494368103,2621,3,2002,2002-10-22,15416.3000,6013.5000,515.0000,0.8500,8614.2000,441.2000,3486.7000,52.450000000000
A,USD,STD,INDL,C,KMB,2004-12-31,006435,KIMBERLY-CLARK CORP,494368103,2621,4,2004,2005-01-24,17018.0000,6629.5000,482.9000,0.9200,9297.2000,445.3000,3901.4000,58.740000000000
A,USD,STD,INDL,C,KMB,2005-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2005,2005-04-25,17034.1000,6500.3000,478.9000,0.9400,9423.6000,450.1000,3905.8000,63.330000000000
A,USD,STD,INDL,C,KMB,2005-06-30,006435,KIMBERLY-CLARK CORP,494368103,2621,2,2005,2005-07-22,16605.2000,6386.2000,476.6000,0.8800,9116.1000,421.8000,3987.1000,61.260000000000
A,USD,STD,INDL,C,KMB,2005-09-30,006435,KIMBERLY-CLARK CORP,494368103,2621,3,2005,2005-10-24,16289.2000,6031.8000,469.8000,0.6900,9133.9000,325.3000,4000.8000,58.620000000000
A,USD,STD,INDL,C,KMB,2008-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2008,2008-04-22,18912.4000,5568.2000,419.1000,1.0500,11873.7000,440.9000,4812.7000,62.160000000000
A,USD,STD,INDL,C,KMB,2008-06-30,006435,KIMBERLY-CLARK CORP,494368103,2621,2,2008,2008-07-24,19625.5000,5603.4000,416.2000,1.0100,12584.1000,416.7000,5006.2000,59.530000000000
A,USD,STD,INDL,C,KMB,2008-09-30,006435,KIMBERLY-CLARK CORP,494368103,2621,3,2008,2008-10-22,18701.2000,4995.0000,414.7000,0.9900,12293.8000,413.1000,4998.2000,50.420000000000
A,USD,STD,INDL,C,KMB,2010-12-31,006435,KIMBERLY-CLARK CORP,494368103,2621,4,2010,2011-01-25,19864.0000,5917.0000,406.9000,1.2000,13121.0000,492.0000,5075.0000,61.060000000000
A,USD,STD,INDL,C,KMB,2011-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2011,2011-04-25,19992.0000,5434.0000,395.2000,0.8700,13730.0000,350.0000,5029.0000,62.330000000000
A,USD,STD,INDL,C,KMB,2011-06-30,006435,KIMBERLY-CLARK CORP,494368103,2621,2,2011,2011-07-25,20480.0000,5556.0000,392.2000,1.0400,14082.0000,408.0000,5259.0000,63.400000000000
A,USD,STD,INDL,C,KMB,2011-09-30,006435,KIMBERLY-CLARK CORP,494368103,2621,3,2011,2011-10-24,19630.0000,5179.0000,393.3000,1.1000,13626.0000,432.0000,5382.0000,61.000000000000
A,USD,STD,INDL,C,KMB,2012-12-31,006435,KIMBERLY-CLARK CORP,494368103,2621,4,2012,2013-01-25,19873.0000,4985.0000,389.3000,0.6800,14037.0000,267.0000,5307.0000,82.150000000000
A,USD,STD,INDL,C,KMB,2013-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2013,2013-04-19,19746.0000,4700.0000,384.7000,1.3700,14212.0000,531.0000,5318.0000,83.920000000000
A,USD,STD,INDL,C,KMB,2013-06-30,006435,KIMBERLY-CLARK CORP,494368103,2621,2,2013,2013-07-22,19514.0000,4373.0000,383.4000,1.3700,14305.0000,526.0000,5267.0000,93.760000000000
A,USD,STD,INDL,C,KMB,2013-09-30,006435,KIMBERLY-CLARK CORP,494368103,2621,3,2013,2013-10-22,19364.0000,4667.0000,382.1000,1.4300,13839.0000,546.0000,5262.0000,91.440000000000
A,USD,STD,INDL,C,KMB,2017-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2017,2017-04-24,14758.0000,136.0000,355.2000,1.5800,14338.0000,563.0000,4504.0000,113.710000000000
A,USD,STD,INDL,C,KMB,2017-06-30,006435,KIMBERLY-CLARK CORP,494368103,2621,2,2017,2017-07-25,15070.0000,102.0000,353.4000,1.5000,14681.0000,531.0000,4576.0000,125.550000000000
A,USD,STD,INDL,C,KMB,2017-09-30,006435,KIMBERLY-CLARK CORP,494368103,2621,3,2017,2017-10-23,15049.0000,259.0000,351.9000,1.6100,14493.0000,567.0000,4665.0000,115.910000000000
A,USD,STD,INDL,C,KMB,2017-12-31,006435,KIMBERLY-CLARK CORP,494368103,2621,4,2017,2018-01-23,15151.0000,629.0000,351.1060,1.7600,14208.0000,617.0000,4603.0000,109.670000000000
A,USD,STD,INDL,C,KMB,2018-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2018,2018-04-23,15303.0000,317.0000,349.6000,0.2700,14687.0000,93.0000,4731.0000,104.580000000000
A,USD,STD,INDL,C,KMB,2020-12-31,006435,KIMBERLY-CLARK CORP,494368103,2621,4,2020,2021-01-25,17523.0000,626.0000,338.7240,1.5900,16626.0000,539.0000,4836.0000,130.550000000000
A,USD,STD,INDL,C,IBM,2013-03-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,1,2013,2013-04-18,117258.0000,19092.0000,1108.7940,2.7200,98044.0000,3032.0000,23408.0000,190.390000000000
A,USD,STD,INDL,C,IBM,2014-03-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,1,2014,2014-04-16,122646.0000,16607.0000,1012.1840,2.4400,105906.0000,2384.0000,22236.0000,172.190000000000
A,USD,STD,INDL,C,IBM,2014-06-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,2,2014,2014-07-17,124314.0000,17377.0000,997.5920,4.2500,106801.0000,4137.0000,24047.0000,179.270000000000
A,USD,STD,INDL,C,IBM,2014-09-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,3,2014,2014-10-20,118911.0000,14255.0000,989.6600,3.4800,104516.0000,18.0000,22397.0000,181.700000000000
A,USD,STD,INDL,C,IBM,2015-12-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,4,2015,2016-01-19,110495.0000,14262.0000,965.7290,4.6000,96071.0000,4463.0000,22059.0000,131.650000000000
A,USD,STD,INDL,C,IBM,2016-03-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,1,2016,2016-04-18,118856.0000,14925.0000,959.9620,2.0900,103784.0000,2014.0000,18685.0000,116.901000000000
A,USD,STD,INDL,C,IBM,2016-06-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,2,2016,2016-07-18,118056.0000,15733.0000,955.8440,2.6200,102167.0000,2504.0000,20238.0000,142.500000000000
A,USD,STD,INDL,C,IBM,2016-09-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,3,2016,2016-10-17,115606.0000,17010.0000,950.8550,2.9900,98447.0000,2853.0000,19226.0000,149.920000000000
A,USD,STD,INDL,C,IBM,2016-12-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,4,2016,2017-01-19,117470.0000,18246.0000,945.8670,4.7500,99078.0000,4501.0000,21771.0000,147.790000000000
A,USD,STD,INDL,C,IBM,2017-03-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,1,2017,2017-04-18,117495.0000,18327.0000,939.4970,1.8600,99047.0000,1750.0000,18155.0000,165.340000000000
A,USD,STD,INDL,C,IBM,2017-06-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,2,2017,2017-07-18,120495.0000,18419.0000,931.9400,2.4900,101951.0000,2332.0000,19288.0000,149.790000000000
A,USD,STD,INDL,C,IBM,2017-09-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,3,2017,2017-10-17,121636.0000,19627.0000,925.7910,2.9300,101879.0000,2725.0000,19154.0000,139.130000000000
A,USD,STD,INDL,C,IBM,2018-12-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,4,2018,2019-01-22,123382.0000,16796.0000,892.4790,2.1700,106453.0000,1951.0000,21761.0000,105.940000000000
A,USD,STD,INDL,C,IBM,2019-03-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,1,2019,2019-04-16,130926.0000,16480.0000,886.6430,1.7900,114320.0000,1591.0000,18182.0000,111.690000000000
A,USD,STD,INDL,C,IBM,2019-06-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,2,2019,2019-07-17,154652.0000,17645.0000,885.8750,2.8200,136876.0000,2498.0000,19161.0000,126.850000000000
A,USD,STD,INDL,C,IBM,2019-09-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,3,2019,2019-10-16,149620.0000,17956.0000,885.6370,1.8900,131524.0000,1672.0000,18027.0000,128.830000000000
A,USD,STD,INDL,C,IBM,2019-12-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,4,2019,2020-01-21,152186.0000,20841.0000,887.1100,4.1400,131201.0000,3670.0000,21777.0000,130.689000000000
A,USD,STD,INDL,C,IBM,2020-03-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,1,2020,2020-04-20,153403.0000,19999.0000,887.8920,1.3200,133275.0000,1175.0000,17571.0000,90.560000000000
A,USD,STD,INDL,C,IBM,2020-06-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,2,2020,2020-07-20,154200.0000,20551.0000,890.5790,1.5300,133512.0000,1361.0000,18123.0000,104.521000000000
A,USD,STD,INDL,C,IBM,2020-09-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,3,2020,2020-10-19,154128.0000,21208.0000,891.0570,1.9000,132794.0000,1698.0000,17559.0000,115.200000000000
A,USD,STD,INDL,C,IBM,2021-12-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,4,2021,2022-01-24,132001.0000,18901.0000,898.0690,2.7400,113005.0000,2333.0000,16694.0000,114.560000000000
A,USD,STD,INDL,C,IBM,2022-03-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,1,2022,2022-04-19,133275.0000,19050.0000,899.4350,0.7400,114163.0000,733.0000,14197.0000,118.810000000000
A,USD,STD,INDL,C,IBM,2022-06-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,2,2022,2022-07-18,127503.0000,19409.0000,903.1800,1.6200,108027.0000,1392.0000,15535.0000,124.910000000000
A,USD,STD,INDL,C,IBM,2022-09-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,3,2022,2022-10-19,125850.0000,20076.0000,904.1260,-3.5500,105703.0000,-3196.0000,14108.0000,118.610000000000
A,USD,STD,INDL,C,IBM,2022-12-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,4,2022,2023-01-25,127243.0000,21944.0000,906.0920,3.1700,105222.0000,2710.0000,16690.0000,115.545000000000
A,USD,STD,INDL,C,IBM,2023-03-31,006066,INTL BUSINESS MACHINES CORP,459200101,7370,1,2023,2023-04-19,133637.0000,21604.0000,908.0450,1.0300,111965.0000,927.0000,14252.0000,121.710000000000
A,USD,STD,INDL,C,IBM,2023-06-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,2,2023,2023-07-19,132213.0000,22201.0000,911.0060,1.7400,109942.0000,1584.0000,15476.0000,120.550000000000
A,USD,STD,INDL,C,IBM,2023-09-30,006066,INTL BUSINESS MACHINES CORP,459200101,7370,3,2023,2023-10-25,129321.0000,23081.0000,913.1180,1.8800,106165.0000,1703.0000,14751.0000,131.550000000000
A,USD,STD,INDL,C,JNJ,1999-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,1999,1999-04-21,26746.0000,14222.0000,1345.7610,0.8200,12524.0000,1138.0000,6739.0000,77.000000000000
A,USD,STD,INDL,C,JNJ,1999-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,1999,1999-07-20,27126.0000,14744.0000,1344.2680,0.8400,12382.0000,1164.0000,6971.0000,87.812500000000
A,USD,STD,INDL,C,JNJ,1999-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,1999,1999-10-19,28108.0000,15384.0000,1344.2340,0.8000,12724.0000,1111.0000,6884.0000,90.000000000000
A,USD,STD,INDL,C,JNJ,2002-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2002,2002-07-16,38351.0000,21891.0000,2983.4620,0.5500,16460.0000,1654.0000,9073.0000,52.000000000000
A,USD,STD,INDL,C,JNJ,2002-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2002,2002-10-15,38663.0000,22085.0000,2968.7600,0.5800,16578.0000,1725.0000,9079.0000,41.400000000000
A,USD,STD,INDL,C,JNJ,2002-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2002,2003-01-21,40556.0000,22697.0000,2968.2950,0.4700,17859.0000,1384.0000,9403.0000,53.000000000000
A,USD,STD,INDL,C,JNJ,2003-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2003,2003-04-15,41994.0000,24036.0000,2968.8910,0.7000,17958.0000,2070.0000,9821.0000,49.100000000000
A,USD,STD,INDL,C,JNJ,2004-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2004,2004-07-13,50171.0000,30052.0000,2967.7660,0.8300,20119.0000,2458.0000,11484.0000,49.900000000000
A,USD,STD,INDL,C,JNJ,2004-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2004,2004-10-12,52089.0000,31513.0000,2968.4210,0.7900,20576.0000,2341.0000,11553.0000,54.370000000000
A,USD,STD,INDL,C,JNJ,2004-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2004,2005-01-25,53317.0000,31813.0000,2971.0230,0.4100,21504.0000,1217.0000,12752.0000,54.810000000000
A,USD,STD,INDL,C,JNJ,2005-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2005,2005-04-19,54446.0000,33654.0000,2972.3860,0.9600,20792.0000,2839.0000,12832.0000,61.200000000000
A,USD,STD,INDL,C,JNJ,2006-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2006,2006-07-18,60990.0000,40742.0000,2933.9870,0.9600,20248.0000,2820.0000,13363.0000,57.320000000000
A,USD,STD,INDL,C,JNJ,2006-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2006,2006-10-17,61238.0000,40573.0000,2904.3230,0.9500,20665.0000,2760.0000,13157.0000,59.684200000000
A,USD,STD,INDL,C,JNJ,2006-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2006,2007-01-23,70556.0000,39318.0000,2893.2300,0.7500,31238.0000,2168.0000,13682.0000,64.500000000000
A,USD,STD,INDL,C,JNJ,2007-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2007,2007-04-17,73066.0000,40928.0000,2894.0170,0.8900,32138.0000,2573.0000,15037.0000,59.870000000000
A,USD,STD,INDL,C,JNJ,2008-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2008,2008-04-15,85995.0000,45625.0000,2817.5310,1.2700,40370.0000,3598.0000,16194.0000,61.170000000000
A,USD,STD,INDL,C,JNJ,2008-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2008,2008-07-15,88113.0000,46435.0000,2796.4230,1.1800,41678.0000,3327.0000,16450.0000,63.100000000000
A,USD,STD,INDL,C,JNJ,2008-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2008,2008-10-14,87724.0000,45734.0000,2780.3280,1.1900,41990.0000,3310.0000,15921.0000,63.740000000000
A,USD,STD,INDL,C,JNJ,2008-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2008,2009-01-20,84912.0000,42511.0000,2769.1780,0.9800,42401.0000,2714.0000,15182.0000,52.060000000000
A,USD,STD,INDL,C,JNJ,2010-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2010,2010-10-19,98247.0000,57291.0000,2747.7110,1.2400,40956.0000,3417.0000,14982.0000,56.860000000000
A,USD,STD,INDL,C,JNJ,2010-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2010,2011-01-25,102908.0000,56579.0000,2738.0970,0.7100,46329.0000,1942.0000,15644.0000,61.250000000000
A,USD,STD,INDL,C,JNJ,2011-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2011,2011-04-19,108150.0000,59863.0000,2738.4540,1.2700,48287.0000,3476.0000,16173.0000,57.500000000000
A,USD,STD,INDL,C,JNJ,2012-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2012,2012-04-17,116194.0000,61366.0000,2745.7210,1.4300,54828.0000,3910.0000,16139.0000,64.020000000000
A,USD,STD,INDL,C,JNJ,2012-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2012,2012-07-17,115750.0000,60434.0000,2750.5590,0.5100,55316.0000,1408.0000,16475.0000,61.710000000000
A,USD,STD,INDL,C,JNJ,2012-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2012,2012-10-16,118951.0000,63761.0000,2762.5580,1.0800,55190.0000,2968.0000,17052.0000,66.850000000000
A,USD,STD,INDL,C,JNJ,2013-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2013,2013-10-15,126933.0000,69804.0000,2820.6590,1.0600,57129.0000,2982.0000,17575.0000,85.500000000000
A,USD,STD,INDL,C,JNJ,2013-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2013,2014-01-21,132683.0000,74053.0000,2820.6280,1.2500,58630.0000,3519.0000,18355.0000,85.500000000000
A,USD,STD,INDL,C,JNJ,2014-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2014,2014-04-15,133330.0000,76582.0000,2827.6410,1.6700,56748.0000,4727.0000,18115.0000,86.090000000000
A,USD,STD,INDL,C,JNJ,2015-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2015,2015-04-14,128590.0000,67878.0000,2775.8740,1.5500,60712.0000,4320.0000,17374.0000,97.150000000000
A,USD,STD,INDL,C,JNJ,2015-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2015,2015-07-14,132036.0000,71131.0000,2768.9750,1.6300,60905.0000,4516.0000,17787.0000,97.010000000000
A,USD,STD,INDL,C,JNJ,2015-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2015,2015-10-13,133266.0000,71554.0000,2767.2810,1.2100,61712.0000,3358.0000,17102.0000,81.790000000000
A,USD,STD,INDL,C,JNJ,2015-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2015,2016-01-26,133411.0000,71150.0000,2755.1620,1.1600,62261.0000,3215.0000,17811.0000,91.760000000000
A,USD,STD,INDL,C,JNJ,2018-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2018,2018-04-17,156625.0000,63255.0000,2682.1890,1.6300,93370.0000,4367.0000,20009.0000,122.150000000000
A,USD,STD,INDL,C,JNJ,2018-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2018,2018-07-17,155365.0000,62889.0000,2682.3010,1.4700,92476.0000,3954.0000,20830.0000,118.621000000000
A,USD,STD,INDL,C,JNJ,2018-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2018,2018-10-16,155703.0000,64626.0000,2683.1550,1.4700,91077.0000,3934.0000,20348.0000,120.110000000000
A,USD,STD,INDL,C,JNJ,2018-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2018,2019-01-22,152954.0000,59752.0000,2662.3240,1.1300,93202.0000,3042.0000,20394.0000,121.000000000000
A,USD,STD,INDL,C,JNJ,2021-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2021,2021-04-20,172557.0000,65834.0000,2632.7020,2.3500,106723.0000,6197.0000,22321.0000,151.470000000000
A,USD,STD,INDL,C,JNJ,2021-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2021,2021-07-21,176440.0000,69580.0000,2631.9890,2.3800,106860.0000,6278.0000,23312.0000,156.530000000000
A,USD,STD,INDL,C,JNJ,2021-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2021,2021-10-19,179228.0000,70272.0000,2632.4850,1.3900,108956.0000,3667.0000,23338.0000,161.410000000000
A,USD,STD,INDL,C,JNJ,2021-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2021,2022-01-25,182018.0000,74023.0000,2628.9650,1.8000,107995.0000,4736.0000,24804.0000,155.850000000000
A,USD,STD,INDL,C,JNJ,2022-03-31,006266,JOHNSON & JOHNSON,478160104,2834,1,2022,2022-04-19,178355.0000,74709.0000,2629.3840,1.9600,103646.0000,5149.0000,23426.0000,155.720000000000
A,USD,STD,INDL,C,JNJ,2022-06-30,006266,JOHNSON & JOHNSON,478160104,2834,2,2022,2022-07-19,177724.0000,76357.0000,2629.0320,1.4000,101367.0000,4814.0000,16629.0000,167.260000000000
A,USD,STD,INDL,C,JNJ,2022-09-30,006266,JOHNSON & JOHNSON,478160104,2834,3,2022,2022-10-18,175124.0000,74599.0000,2616.8820,1.6400,100525.0000,4458.0000,19996.0000,160.810000000000
A,USD,STD,INDL,C,JNJ,2022-12-31,006266,JOHNSON & JOHNSON,478160104,2834,4,2022,2023-01-24,187378.0000,76804.0000,2613.5970,1.2400,110574.0000,3520.0000,19939.0000,159.170000000000
A,USD,STD,INDL,C,KMB,2000-12-31,006435,KIMBERLY-CLARK CORP,494368103,2621,4,2000,2001-01-23,14479.8000,5767.3000,533.3640,0.8500,8431.2000,455.7000,3600.8000,53.625000000000
A,USD,STD,INDL,C,KMB,2001-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2001,2001-04-23,14474.2000,5862.7000,532.9000,0.8100,7815.2000,433.4000,3323.2000,60.500000000000
A,USD,STD,INDL,C,KMB,2001-06-30,006435,KIMBERLY-CLARK CORP,494368103,2621,2,2001,2001-07-24,14629.8000,5896.6000,530.4000,0.7800,7925.4000,415.4000,3245.3000,55.150000000000
A,USD,STD,INDL,C,KMB,2001-09-30,006435,KIMBERLY-CLARK CORP,494368103,2621,3,2001,2001-10-23,15117.3000,5935.9000,526.2000,0.7900,8300.2000,419.4000,3373.7000,53.300000000000
A,USD,STD,INDL,C,KMB,2002-12-31,006435,KIMBERLY-CLARK CORP,494368103,2621,4,2002,2003-01-27,15585.8000,5650.3000,510.8000,0.7200,9126.5000,369.6000,3339.8000,45.300000000000
A,USD,STD,INDL,C,KMB,2003-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2003,2003-04-22,15725.7000,5896.8000,509.0000,0.7600,9031.1000,397.7000,3376.7000,42.920000000000
A,USD,STD,INDL,C,KMB,2003-06-30,006435,KIMBERLY-CLARK CORP,494368103,2621,2,2003,2003-07-23,16169.7000,6319.9000,507.0000,0.8000,9032.0000,417.3000,3464.2000,45.180000000000
A,USD,STD,INDL,C,KMB,2003-09-30,006435,KIMBERLY-CLARK CORP,494368103,2621,3,2003,2003-10-22,16405.7000,6506.0000,504.8000,0.8000,9091.6000,419.7000,3562.3000,47.040000000000
A,USD,STD,INDL,C,KMB,2005-12-31,006435,KIMBERLY-CLARK CORP,494368103,2621,4,2005,2006-01-24,16303.2000,5558.2000,461.5000,0.8200,9593.1000,371.1000,4008.9000,55.600000000000
A,USD,STD,INDL,C,KMB,2006-03-31,006435,KIMBERLY-CLARK CORP,494368103,2621,1,2006,2006-04-24,16391.5000,5672.0000,460.0000,0.6000,9555.9000,275.1000,4067.9000,56.590000000000
