caldt,vwretd,vwretx,ewretd,totval
19-12-2002,-0.00674,-0.006906,-0.004199,11056901300
20-12-2002,0.01162,0.011589,0.004411,11185158400
23-12-2002,0.002633,0.002619,0.001974,11212032200
24-12-2002,-0.00479,-0.004822,0.001012,11158802800
26-12-2002,-0.001644,-0.001662,0.002201,11140224700
27-12-2002,-0.015051,-0.015451,-0.005237,10968624800
30-12-2002,0.003474,0.003429,-0.003508,11006174600
31-12-2002,0.001781,0.001689,0.010114,11029741700
02-01-2003,0.030453,0.030362,0.01965,11363213800
03-01-2003,-0.000337,-0.000352,0.00208,11360168700
06-01-2003,0.020191,0.020189,0.013205,11589613900
07-01-2003,-0.006521,-0.006555,-0.001248,11514318600
08-01-2003,-0.013261,-0.013511,-0.006641,11358309600
09-01-2003,0.018159,0.018125,0.013169,11564054600
10-01-2003,0.000582,0.000578,0.004003,11565693100
13-01-2003,-0.001119,-0.001194,0.001845,11545990600
14-01-2003,0.005331,0.005325,0.007405,11614596100
15-01-2003,-0.012335,-0.012472,-0.002849,11470016500
16-01-2003,-0.002893,-0.002911,0.000272,11437551400
17-01-2003,-0.01385,-0.013853,-0.009388,11280243800
21-01-2003,-0.015315,-0.015325,-0.007848,11104141900
22-01-2003,-0.008945,-0.009037,-0.003619,11003736000
23-01-2003,0.009995,0.009972,0.006407,11113803700
24-01-2003,-0.026117,-0.026124,-0.013736,10822090000
27-01-2003,-0.016338,-0.016338,-0.014203,10645172100
28-01-2003,0.011883,0.011881,0.007776,10771814300
29-01-2003,0.006301,0.006099,0.002176,10838432600
30-01-2003,-0.020058,-0.020232,-0.010819,10618823300
31-01-2003,0.01266,0.01265,0.007724,10757369900
03-02-2003,0.003545,0.003527,-0.001589,10795132600
04-02-2003,-0.01252,-0.012537,-0.005435,10660101700
05-02-2003,-0.004549,-0.004729,-0.001873,10610327500
06-02-2003,-0.006256,-0.006495,-0.004201,10541188700
07-02-2003,-0.010231,-0.01025,-0.008207,10432889700
10-02-2003,0.006074,0.006034,0.002065,10495769500
11-02-2003,-0.006158,-0.006192,-0.002401,10430967400
12-02-2003,-0.012217,-0.012593,-0.009056,10299861600
13-02-2003,-0.001822,-0.001926,-0.005069,10279967200
14-02-2003,0.018219,0.018204,0.007774,10467265900
18-02-2003,0.019322,0.019217,0.012795,10667938900
19-02-2003,-0.006943,-0.007098,-0.00433,10591640300
20-02-2003,-0.007043,-0.007082,0.000068,10516653300
21-02-2003,0.012364,0.012348,0.007663,10643095600
24-02-2003,-0.016701,-0.016715,-0.00906,10465130600
25-02-2003,0.006273,0.006267,0.001183,10530956800
26-02-2003,-0.011315,-0.011662,-0.005578,10408574100
27-02-2003,0.011219,0.011101,0.006534,10524861000
28-02-2003,0.004282,0.004259,0.0024,10568696100
03-03-2003,-0.006391,-0.006399,-0.002279,10499153500
04-03-2003,-0.013814,-0.013824,-0.007087,10353677600
05-03-2003,0.007475,0.007194,-0.000908,10429373600
06-03-2003,-0.008139,-0.008228,-0.005656,10343964100
07-03-2003,0.006956,0.006925,-0.000818,10414674100
10-03-2003,-0.022834,-0.022864,-0.013407,10177515700
11-03-2003,-0.007931,-0.007953,-0.003246,10096551200
12-03-2003,0.002237,0.00185,-0.002819,10115237700
13-03-2003,0.032055,0.031973,0.018382,10438737900
14-03-2003,0.001429,0.001413,0.001858,10453864100
17-03-2003,0.032617,0.032587,0.017443,10794525400
18-03-2003,0.004911,0.004872,0.006423,10847847300
19-03-2003,0.006768,0.006713,0.003193,10918648700
20-03-2003,0.003072,0.003047,0.004272,10951714300
21-03-2003,0.021151,0.021131,0.01287,11183162400
24-03-2003,-0.032826,-0.032831,-0.018122,10816131600
25-03-2003,0.011789,0.011785,0.009332,10943799800
26-03-2003,-0.004861,-0.004954,-0.002183,10891252300
27-03-2003,-0.000744,-0.00094,0.002096,10882652200
28-03-2003,-0.004284,-0.004336,0.001637,10835134700
31-03-2003,-0.015745,-0.015749,-0.00404,10672373100
01-04-2003,0.010749,0.010723,0.005803,10787548200
02-04-2003,0.024911,0.02475,0.015608,11054538700
03-04-2003,-0.004769,-0.004784,0.001672,11001472900
04-04-2003,0.001551,0.001547,0.001335,11018497300
07-04-2003,0.002212,0.002191,0.006788,11042666000
08-04-2003,-0.001747,-0.002021,-0.002761,11020295800
09-04-2003,-0.011709,-0.011808,-0.002256,10889952400
10-04-2003,0.005252,0.005095,0.001808,10945282800
11-04-2003,-0.002872,-0.002964,-0.000026,10912964500
14-04-2003,0.017886,0.017862,0.010061,11107761300
15-04-2003,0.006331,0.006258,0.005279,11177689900
16-04-2003,-0.010234,-0.010249,-0.001028,11005443300
17-04-2003,0.015178,0.015014,0.012428,11170662000
21-04-2003,-0.000385,-0.00041,0.004999,11165770800
22-04-2003,0.020172,0.02016,0.012474,11390565600
23-04-2003,0.00833,0.008304,0.00915,11485262500
24-04-2003,-0.008325,-0.00833,-0.001952,11389411900
25-04-2003,-0.012574,-0.01258,-0.003923,11246996200
28-04-2003,0.016864,0.016709,0.012453,11435096200
29-04-2003,0.003239,0.003175,0.005032,11471319600
30-04-2003,0.000726,0.000623,0.007256,11542163800
01-05-2003,0.000256,0.000109,0.003821,11544330400
02-05-2003,0.014894,0.014874,0.016049,11716200800
05-05-2003,-0.000874,-0.000913,0.008763,11705403700
06-05-2003,0.008617,0.00861,0.008582,11806217300
07-05-2003,-0.004813,-0.004951,0.000447,11745334300
08-05-2003,-0.009286,-0.009306,-0.003033,11635999900
09-05-2003,0.013521,0.013339,0.012392,11791217100
12-05-2003,0.012283,0.012256,0.011639,11936198200
13-05-2003,-0.001893,-0.002049,0.003896,11911642500
14-05-2003,-0.001457,-0.00175,0.005048,11891107900
15-05-2003,0.006899,0.006805,0.007443,11972017700
16-05-2003,-0.002024,-0.002117,-0.001224,11946259300
19-05-2003,-0.022017,-0.02204,-0.010426,11682965000
20-05-2003,-0.00031,-0.000325,-0.000089,11679161800
21-05-2003,0.003965,0.003866,0.003873,11724288400
22-05-2003,0.009068,0.009058,0.008584,11830557700
23-05-2003,0.00272,0.002709,0.007249,11862584300
27-05-2003,0.018616,0.018613,0.015815,12083376600
28-05-2003,0.001873,0.001718,0.006603,12107809700
29-05-2003,-0.002381,-0.00246,0.006375,12077828900
30-05-2003,0.014917,0.014876,0.01539,12251384900
02-06-2003,0.004382,0.004347,0.00659,12304626500
03-06-2003,0.003597,0.003591,0.003286,12348785100
04-06-2003,0.015277,0.015039,0.016344,12534590100
05-06-2003,0.005792,0.005736,0.010643,12606271300
06-06-2003,-0.003336,-0.003394,0.000103,12563784300
09-06-2003,-0.012579,-0.012597,-0.007604,12405574000
10-06-2003,0.009563,0.009544,0.00861,12525769700
11-06-2003,0.013377,0.013007,0.010952,12688738400
12-06-2003,0.001634,0.001546,0.004598,12709027500
13-06-2003,-0.009961,-0.009979,-0.007079,12582379300
16-06-2003,0.020524,0.020498,0.011857,12840567600
17-06-2003,0.001213,0.0012,0.004297,12856497200
18-06-2003,-0.001679,-0.001738,0.001248,12834159700
19-06-2003,-0.014222,-0.014251,-0.006852,12651135000
20-06-2003,-0.000029,-0.000058,-0.000009,12650035100
23-06-2003,-0.014824,-0.014837,-0.014388,12463603600
24-06-2003,0.001761,0.001756,0.00142,12485470100
25-06-2003,-0.005039,-0.005063,0.002596,12426283300
26-06-2003,0.010578,0.01022,0.007697,12552472000
27-06-2003,-0.007565,-0.007599,-0.000192,12455320000
30-06-2003,-0.001247,-0.001269,0.000404,12448794300
01-07-2003,0.006779,0.006632,0.003256,12534274700
02-07-2003,0.012673,0.012618,0.016164,12692402800
03-07-2003,-0.006433,-0.006435,-0.00165,12610735800
07-07-2003,0.017833,0.017819,0.015419,12835409400
